Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2016-02-19,-1.970224,-2.859806,0.735288,-0.89595,-1.131984,-1.002393,1.331321,-0.369912,-0.26705,0.177235,0.366439,0.451436,0.199032,0.077537,0.229188,0.340275,-0.162861,-0.593929,-0.403272,-0.292091,-0.211527,-0.663713,-0.166485,-0.181006,0.131859,0.161213,-0.030093,-0.019259,0.035024,0.059077,-0.002583,-0.049342
2016-02-20,-3.68453,-2.80173,-0.985779,0.270476,0.332951,0.591287,0.925994,0.821219,-0.63322,1.188023,0.176041,1.11726,0.643976,-0.25851,0.249084,0.257737,-0.761553,0.175615,0.140827,-0.15845,0.092619,-0.462481,0.115851,0.035773,-0.342909,0.133604,0.070983,-0.165145,0.045124,0.065287,-0.042126,-0.037162
2016-02-21,-3.376838,-2.809191,-0.015402,-0.653405,-0.774332,0.47,0.781121,-0.228828,-0.084672,-0.686875,-0.779186,-0.005954,-0.133015,-0.176137,-0.016677,-0.140358,-0.291724,0.708241,0.386645,-0.221703,-0.023614,-0.41747,0.181107,-0.133136,0.043661,-0.089421,0.27342,-0.17155,-0.023779,0.078669,0.007458,-0.006867
2016-02-22,-2.439063,-2.810036,1.18532,-0.775738,-0.747507,-0.801537,1.21644,-0.250604,-0.486954,0.30867,0.430104,0.517514,0.324199,-0.060985,0.058919,0.323442,-0.156843,-0.582015,-0.601471,-0.29896,0.393834,-0.554807,-0.018801,-0.127705,-0.026349,-0.060077,0.211046,-0.200298,0.071931,0.089486,-0.030759,0.019002
2016-02-23,0.089683,-2.865697,2.584998,1.655917,-0.573215,-0.998041,-0.135209,1.44174,-0.608688,-1.233665,-1.11034,-1.462928,0.09007,-0.205728,1.165154,0.759239,-0.23761,0.122052,0.497058,-0.630703,-0.405914,-0.133329,-0.308822,-0.158318,-0.356499,0.064218,-0.017139,0.018261,0.06067,0.039695,-0.026326,-0.06592
2016-02-24,-0.890255,-2.880478,1.065724,0.209555,1.464975,-1.403957,1.532513,0.445125,-0.694482,-0.598392,0.073101,-0.667216,1.047735,1.050092,0.029902,1.548992,-0.246074,0.350969,0.822637,0.752658,0.153891,0.08017,0.796383,-0.19698,0.058491,0.02087,-0.101031,0.0422,-0.116496,0.010403,-0.006827,0.130951
2016-02-25,-0.523545,-2.868096,1.409571,0.599269,-0.022038,-1.361695,-0.247935,0.568628,0.197766,-0.061627,-0.410774,-0.196288,1.551337,0.847942,1.286177,2.072055,-0.368272,0.069366,0.141689,-0.196952,0.126774,-0.221857,-0.372425,-0.152609,-0.139178,-0.130716,0.022027,-0.092504,-0.10263,0.048829,0.045112,-0.002343
2016-02-26,-1.942162,-2.827376,-0.09857,1.318217,0.628145,-2.025792,1.372214,1.64981,0.130331,-0.178404,-0.306622,-0.986684,-0.473306,0.693039,0.015417,0.667883,-0.124676,0.591667,-0.205565,-0.047711,-0.158337,-0.582531,0.261132,-0.229806,0.050484,-0.026562,-0.042329,0.025536,-0.05008,0.01524,-0.074801,-0.002738
2016-02-27,-2.037361,-2.884031,0.191376,-1.00717,-0.097242,0.209627,1.15581,-0.436958,0.38003,-0.825406,-1.055497,-0.144207,-0.560951,0.332784,0.131524,-0.11822,-0.194893,0.712394,-0.182883,-0.136491,-0.336491,-0.408242,0.391403,-0.279827,0.096666,-0.142735,-0.114338,0.01802,0.07109,0.017799,-0.062902,0.030156
2016-02-28,-1.990125,-2.880941,0.387441,-0.330178,0.217545,1.110434,1.242057,0.230644,-0.327781,-0.358886,-0.973407,0.281732,-0.340723,0.117766,-0.125843,-0.157405,-0.504077,0.400414,-0.117046,-0.325345,0.055903,-0.092541,0.507015,-0.266198,-0.10661,-0.07861,-0.005261,0.025432,-0.020749,0.009741,-0.120771,0.046311
2016-02-29,-2.377279,-2.865144,-0.028323,-0.53073,0.225247,0.83225,1.02129,0.026477,0.024006,-0.440024,-1.052663,0.185768,-0.296751,0.128287,0.127489,-0.091183,-0.375514,0.410971,-0.208868,-0.12199,0.120023,-0.230716,0.439697,-0.066398,-0.346018,-0.150762,-0.012746,-0.068664,0.032207,0.020478,-0.134721,0.000215
2016-03-01,-1.553119,-2.861043,1.0999,-0.413568,-0.716559,-0.244638,1.123752,0.219449,0.012568,0.768883,-0.050257,0.949515,0.069036,0.316146,0.158233,0.345315,-0.400431,-0.630216,-0.927703,-0.306632,0.287353,-0.12014,0.441897,-0.234669,-0.176918,-0.215261,0.008962,-0.01692,-0.15537,0.059706,0.015047,0.007278
2016-03-02,0.418582,-2.885182,2.248102,1.481971,-0.010872,-1.108567,-0.207781,1.36886,-0.143469,-1.1669,-1.385347,-1.419889,-0.048919,0.024468,1.224579,0.805228,-0.136654,-0.236912,0.145046,-0.642326,-0.016887,0.342588,0.041562,-0.319732,-0.335866,-0.158785,-0.088188,0.109343,0.043078,0.028118,0.052517,-0.112891
2016-03-03,0.875447,-2.917718,1.760301,1.063357,0.931347,0.618253,-0.76631,-0.960387,0.096459,-1.338518,-0.257125,1.224556,1.440575,0.385402,1.06376,-1.538062,-0.318383,-0.763351,-0.128439,-0.972451,0.694552,-0.410359,0.759683,0.375802,0.220705,0.173265,0.013231,-0.091051,0.047279,0.02907,0.092529,-0.077957
2016-03-04,1.487517,-3.001667,1.974594,-0.656749,0.085604,0.429343,-0.759632,-0.354298,0.208223,-0.425813,-1.075459,0.05037,0.219115,-0.143765,0.838285,0.141129,-0.436892,-0.379136,0.205656,-0.750999,-0.506595,-0.660376,0.63962,0.712595,0.255832,0.027367,-0.047452,0.323568,-0.071447,-0.023187,-0.003711,-0.101204
2016-03-05,3.36136,-3.008569,1.500411,2.475927,0.267117,2.31579,-0.679201,-3.749922,-0.394319,2.106216,-0.193764,-1.94295,-0.477489,-1.107602,-0.542428,0.928144,-0.233506,-0.104299,-0.674935,0.277258,0.627709,0.188098,0.014383,-0.073068,0.334065,0.080973,0.016202,-0.093669,0.021185,-0.055061,0.032135,-0.067353
2016-03-06,1.435869,-3.004603,-0.158565,0.10056,1.584486,-0.059017,-0.377955,-2.589305,0.613629,3.085846,-0.386949,-2.567507,1.034828,0.777028,-0.042291,-0.599636,-0.169634,0.174803,0.81715,0.004209,-0.411168,-0.846737,0.402142,-0.506189,-0.228047,-0.106785,-0.024088,0.16467,0.132178,-0.065437,0.019388,-0.02643
2016-03-07,-0.144097,-2.889472,-0.643752,1.531131,1.031005,-0.072136,-0.5129,-1.171576,1.654768,-0.498035,-0.694914,0.066715,-3.094212,-1.451034,0.243206,0.747698,-0.287669,0.17148,0.372198,-1.238372,0.426257,-0.565071,0.087868,0.715058,0.358573,0.163764,0.093084,0.210255,-0.07864,-0.028447,0.038075,-0.020173
2016-03-08,0.272159,-2.960845,0.403577,-0.904909,-0.196362,-0.871692,-0.409048,-0.328016,1.055576,0.707682,-0.248089,0.689467,0.048472,0.411709,-0.029411,0.315188,-0.356419,-0.827828,-0.347711,-1.592728,-0.054702,-0.600091,-0.050378,0.66029,0.399269,0.029162,-0.067411,0.206356,0.015172,-0.023173,-0.010693,0.028416
2016-03-09,0.500125,-2.923431,-0.468532,0.764466,0.990386,-0.013474,-0.50666,-1.836043,1.137748,0.564697,0.846946,1.165705,-1.713784,-0.825999,-1.439236,1.578254,-0.723303,0.244873,0.737693,-0.933637,0.173843,-0.658923,-0.01247,-0.397495,-0.382234,-0.364851,0.024664,0.078864,0.1254,-0.05355,0.035733,0.054356
2016-03-10,-0.530132,-2.882334,-0.577418,2.174124,0.48885,0.548303,0.58163,-0.910326,0.809321,-1.407816,-0.651427,0.059575,-1.386308,0.08003,-1.502949,2.710047,-0.596671,-0.222904,0.524972,-0.275416,0.46229,-0.388627,1.260051,0.826519,0.291183,0.127019,-0.063299,0.213952,-0.061467,-0.069434,-0.040536,0.055122
2016-03-11,-0.976201,-2.952491,-0.737641,-0.753549,0.236328,0.587476,0.407242,-0.162597,0.481715,-0.501822,-1.068663,0.114921,-0.492949,0.242779,-0.764738,-0.356716,-0.410688,-0.384342,0.409379,-0.403996,-0.221182,-0.544547,1.018468,0.867418,0.362411,-0.005625,-0.268803,0.052031,-0.11718,-0.023194,0.04642,0.055011
2016-03-12,1.77216,-2.880475,1.110383,3.194424,-0.09922,-1.472534,-1.400369,-0.0412,0.655898,0.050535,0.575957,-0.093252,-1.333629,-1.095711,-0.511729,2.387289,-0.525037,-0.664448,0.996261,-0.016481,0.51018,-0.558453,0.204186,-0.451905,-0.170869,-0.349929,0.032625,0.032001,0.068006,-0.030239,0.125826,0.001189
2016-03-13,0.671847,-2.964446,-0.181064,0.15183,1.10377,-1.363889,-0.13549,0.431653,0.051925,-0.31872,0.082324,-0.592805,0.947564,0.967037,-1.433898,1.167204,-0.337558,-0.170967,1.237901,1.216558,0.064292,-0.676464,1.169982,-0.318799,-0.125497,-0.253818,-0.205337,0.134406,0.133178,-0.070927,0.02558,0.086951
2016-03-14,-0.135076,-2.957137,-0.774683,0.31906,0.247142,0.182756,-0.230988,0.974092,0.055342,-0.145079,-0.832002,-0.428626,-1.456552,-0.705812,-1.105395,-1.383093,-0.222844,-0.206802,0.260401,0.269063,0.623534,-1.219532,0.536219,-0.352601,-0.144042,-0.204259,0.054134,0.24007,-0.118768,-0.036618,0.049017,-0.071788
2016-03-15,-0.136546,-2.983538,-0.638605,-1.04052,0.111272,0.358649,0.017365,-0.447366,0.258018,-0.711815,-0.64377,-0.219065,-0.530056,0.049551,-1.602057,-0.571398,-0.27695,-0.042761,0.429793,0.295973,-0.409137,-1.341262,0.409515,-0.274989,-0.061806,-0.145149,-0.011949,0.220884,-0.034672,-0.058755,-0.06259,-0.055633
2016-03-16,-0.073839,-2.984872,-0.585054,-0.812387,0.223486,0.694125,-0.014699,-0.195798,0.142473,-0.492452,-0.723491,-0.008489,-0.488183,0.048751,-1.600742,-0.557976,-0.370732,-0.069692,0.310565,0.300096,0.030662,-1.280465,0.455766,-0.338118,-0.040445,-0.16808,-0.087073,0.191122,0.083991,-0.058408,-0.027883,-0.001903
2016-03-17,-0.813542,-2.909899,-0.733264,1.050208,0.231354,0.975228,0.675827,-0.651595,0.329132,-1.40819,-0.188141,1.275489,0.523454,0.877079,-0.602499,-2.077346,-0.336301,-0.038068,0.062719,0.539825,0.205265,-0.290497,-0.320492,-1.20912,-0.640157,-0.534592,-0.040385,0.242145,-0.067777,-0.035483,-0.015832,-0.037217
2016-03-18,2.019731,-2.914571,1.178469,3.212732,-0.183478,-1.846354,-1.333079,0.943529,0.437215,-0.782844,0.585254,0.30738,1.182408,0.812852,-0.142665,-1.090379,-0.307091,-0.604829,0.76278,-0.209489,0.194416,-0.70052,-0.036274,-0.568796,-0.235198,-0.073999,0.024102,0.137619,-0.017645,-0.050672,-0.011195,0.026436
2016-03-19,1.45979,-3.028243,0.140781,-1.338558,1.466003,-1.067274,-0.614876,-0.736283,0.185573,0.289209,0.41031,-0.021571,0.318045,0.020684,-0.419603,-0.029175,-0.33223,0.152977,1.529034,-0.078187,-0.14489,-0.680493,0.103402,-0.402636,-0.259972,-0.077631,-0.180147,0.12911,0.044061,-0.074178,-0.015666,0.04213
2016-03-20,0.846345,-3.013921,-0.380286,-0.952395,0.872231,0.293683,-1.366738,-0.57299,0.35993,-0.50636,-0.803999,-0.263703,0.211438,-0.331285,-0.123893,-0.217595,-0.426164,0.15741,1.491423,-0.016883,-0.370923,-0.714121,0.090599,-0.454552,-0.179108,-0.096015,-0.140913,-0.02779,-0.083055,-0.056915,0.040937,0.062648
2016-03-21,1.287542,-2.993897,0.450452,-0.397475,-0.023583,-0.230835,-1.457918,0.037764,0.077945,1.071372,0.15201,0.841348,0.836712,-0.322579,0.063793,0.281457,-0.603415,-0.931296,0.710667,-0.088162,0.409661,-0.739156,-0.094238,-0.599838,-0.098137,0.097521,-0.152732,-0.049564,-0.098637,-0.028764,0.048035,0.078364
2016-03-22,-0.556511,-2.858443,-0.90003,2.926591,0.479325,-1.836126,0.836624,1.015449,0.642179,-1.058764,0.462662,0.193373,0.342641,1.464425,-0.726117,-1.323604,-0.094184,0.099185,0.108522,0.713001,0.127346,-0.468826,-0.527176,-1.242576,-0.62966,-0.151439,-0.140969,0.269071,0.048811,-0.041095,-0.036167,0.001519
2016-03-23,-0.453432,-2.939008,-0.059025,-0.798544,-0.920638,-0.635763,0.645182,-0.144768,0.188126,0.54758,0.205333,0.671446,0.023027,0.212321,-0.578104,0.151814,-0.248248,-1.052555,-0.469072,0.560648,-0.137973,-0.500433,-0.544168,-1.160292,-0.688166,-0.168806,-0.09608,0.318081,-0.172204,-0.021318,-0.054247,0.030552
2016-03-24,-0.273923,-2.951754,0.274694,-0.562843,-0.752548,0.709414,0.485941,-0.073982,-0.243077,-0.450218,-0.756921,0.245066,-0.170763,-0.135108,-0.668857,-0.131428,-0.260371,-1.177158,-0.650207,0.460253,-0.079799,-0.426441,-0.47184,-1.2067,-0.690992,-0.180266,-0.05359,0.44451,-0.100558,-0.015785,0.037244,0.0235
2016-03-25,-0.498931,-2.959682,-0.385689,-0.963014,0.237314,-0.528234,1.17539,-0.154962,0.136149,0.411986,0.256668,0.401483,-0.339731,0.469209,-0.982365,-0.120508,-0.344918,0.217221,0.235194,0.516297,-0.400048,-0.397456,-0.19922,-1.200364,-0.729197,-0.156621,-0.108195,0.425217,-0.016239,-0.028446,0.044311,-0.052555
2016-03-26,-0.617258,-2.966137,-0.459966,-0.876117,0.046114,0.576856,0.831472,-0.247885,0.022622,-0.66562,-0.776704,-0.072153,-0.546877,0.165938,-0.903546,-0.368745,-0.291479,0.105537,0.205439,0.525647,-0.334834,-0.388836,-0.249106,-1.20804,-0.692068,-0.185612,-0.091425,0.364925,-0.09212,-0.02442,0.065022,-0.04651
2016-03-27,-1.815276,-2.848411,-0.705101,1.561972,0.500671,1.899775,1.15659,-1.125178,0.335708,-0.27476,-0.468695,1.265553,-1.849439,-0.932644,-0.023893,1.623736,-0.800709,-0.176925,0.253264,0.272041,0.335413,-0.002058,-0.107877,-0.010441,0.03398,0.277206,-0.134241,-0.035192,0.045584,0.017424,0.089389,-0.036191
2016-03-28,-1.1577,-2.900731,0.560906,-0.751048,-1.06745,-0.644384,1.222303,-0.082862,0.274902,0.504435,-0.046886,0.789555,-0.055048,0.456817,0.158244,0.306957,-0.259197,-0.908612,-0.418191,0.049084,0.117154,-0.212099,-0.357406,-0.031773,0.086788,0.217193,-0.060016,0.175063,-0.047874,0.024653,-0.017448,-0.02577
2016-03-29,1.577269,-2.835452,1.072779,4.602368,0.246185,-0.754426,-1.447567,-1.172607,0.605325,-2.407722,0.532797,0.148412,-0.535056,-0.754727,-0.146238,0.410263,-0.246836,-0.757578,0.764679,-0.133618,0.130314,-0.818174,-0.028585,-0.587916,-0.315289,0.230772,0.169331,-0.080347,0.154907,-0.030084,0.010593,0.016714
2016-03-30,1.890647,-3.02136,0.342792,0.228504,-0.267774,0.869457,-1.023991,-2.838014,-0.729268,1.751972,-0.596665,-3.132095,1.41543,-0.344163,-0.169224,-0.714361,0.28658,-0.442867,-0.328967,0.004112,0.208757,0.083848,-0.180508,0.016492,-0.014909,0.291631,0.009317,-0.444749,-0.005254,-0.033198,-0.01053,-0.013413
2016-03-31,0.514346,-2.892643,-0.114148,2.256426,0.976336,-0.311587,0.339099,-2.765647,0.784029,-0.896763,1.698451,1.929907,-0.183445,-0.328445,1.247437,0.358586,-0.267336,1.320807,0.518124,0.189274,-0.171176,1.405338,-0.61686,0.455436,0.22406,0.186162,-0.091281,-0.165952,0.000257,-0.024857,-0.01557,-0.096722
2016-04-01,0.288915,-3.000968,0.047395,-0.850303,0.51842,0.409845,-0.120708,-0.433758,-0.247453,-0.679191,-0.74027,-0.274962,0.268723,-0.314483,1.106743,0.112377,-0.138025,1.241867,0.386954,-0.031934,-0.38229,1.383089,-0.58622,0.264895,0.468446,0.191568,-0.182957,-0.16924,0.064962,-0.021961,0.017854,-0.095839
2016-04-02,-1.058064,-2.876784,-0.432834,2.487069,-0.127776,-0.234558,1.74348,-0.582502,0.294309,1.158728,-1.967069,-4.133308,-0.242517,1.316654,-0.14452,-0.363791,0.184087,-0.110162,0.139552,0.081816,0.062377,-0.116137,-0.105871,-0.021985,0.031139,0.241324,-0.139113,0.26544,0.083866,-0.014722,0.07642,0.061216
2016-04-03,-1.146414,-2.944678,-0.07,-0.866237,0.002312,0.511693,1.44291,-0.222562,0.186194,-0.730421,-1.065533,0.027137,-0.638852,0.434845,-0.147193,-0.206221,-0.290224,0.088976,0.269233,-0.017015,-0.231274,0.007061,-0.033551,-0.039212,0.097037,0.03784,-0.126097,0.377144,-0.00628,-0.02386,0.012242,0.082693
2016-04-04,-1.177617,-2.94407,-0.083607,-0.357016,0.093591,1.193904,1.372715,0.291485,-0.1336,-0.318586,-1.135593,0.412438,-0.476079,0.338485,-0.100408,-0.17668,-0.506325,0.049556,0.173243,-0.016858,0.296901,0.026892,0.038729,0.006367,-0.014619,-0.082187,-0.106562,0.357027,0.006014,-0.024788,0.027692,0.091374
2016-04-05,-1.376612,-2.933194,-0.185316,-0.480194,0.182247,1.013212,1.34777,0.159184,-0.071575,-0.416787,-1.095259,0.300093,-0.472215,0.328985,-0.069323,-0.167153,-0.451216,-0.008339,0.174461,0.002276,0.105752,-0.009374,-0.008956,0.000781,-0.020316,-0.017234,-0.090638,0.186679,0.00531,-0.010723,0.035363,0.077563
2016-04-06,-0.901983,-2.920545,0.488407,-0.676442,-0.759078,-0.535059,1.348728,0.00526,0.196551,0.551816,-0.066972,0.814741,-0.069656,0.493161,0.222435,0.331533,-0.31745,-1.029633,-0.577673,-0.07672,-0.115056,-0.129799,-0.093032,-0.030248,-0.04637,-0.01105,-0.131498,0.17267,-0.12652,0.020807,0.097842,0.07188
2016-04-07,-0.812161,-2.935925,0.627315,-0.640887,-0.624134,0.528738,1.219966,-0.136942,-0.157267,-0.619121,-0.980547,0.231028,-0.269868,0.149228,0.246119,0.074632,-0.236715,-1.140184,-0.735904,-0.179914,-0.222253,-0.190248,-0.064705,-0.104769,-0.010327,0.040866,-0.103641,0.251204,-0.055438,0.013262,0.10048,-0.005636
2016-04-08,0.221877,-2.935698,0.485783,1.551943,-1.07945,0.472991,0.840185,-1.355901,-0.798608,1.941679,-1.104137,-3.336111,0.070457,-0.567914,1.481686,-1.335432,0.451583,-0.544287,-0.80815,0.976185,-0.016939,1.009116,0.297947,0.422835,0.344281,0.172067,-0.105628,-0.129284,0.087788,-0.022201,-0.06396,-0.048885
2016-04-09,1.246187,-2.943597,0.594078,1.775064,0.067185,-0.763182,-1.033028,-0.725505,-0.03015,-2.651937,-0.006196,-0.156353,2.280395,0.973263,0.400941,-0.218822,0.14901,-0.043248,-0.391728,-0.597626,-0.1512,0.433765,0.21209,0.9999,0.753173,0.39767,0.120578,-0.434265,0.016212,-0.038569,-0.060477,-0.050056
2016-04-10,-0.768232,-2.839798,-0.397577,4.502501,0.095887,-0.627393,2.103504,-0.682961,0.462498,1.606994,-0.348543,-2.151537,1.022765,2.377589,0.197318,-1.799672,0.00298,0.112473,-0.065164,0.032104,0.978096,-0.178422,0.038754,-0.055691,-0.148771,0.073152,-0.045099,0.261763,0.062219,-0.020165,0.049618,-0.022772
2016-04-11,-1.041576,-2.95913,-0.15023,-0.991213,0.039168,0.3495,1.560635,-0.346194,0.198875,-0.855764,-1.036849,-0.088784,-0.679914,0.488339,0.023861,-0.166619,-0.249487,0.178086,0.174564,-0.079135,-0.45312,-0.179454,0.098823,-0.072797,0.106687,-0.120663,-0.135735,0.300176,-0.057916,-0.033126,0.005098,-0.012542
2016-04-12,-1.343553,-2.943938,-0.340592,-0.274578,0.081793,1.28219,1.312605,0.372398,-0.109768,-0.241165,-1.183423,0.479435,-0.436147,0.3555,0.133464,-0.112572,-0.555657,0.086006,0.072861,-0.000767,0.282662,-0.145237,0.085292,-0.034327,-0.052294,-0.096339,-0.158613,0.084932,0.023419,-0.023334,-0.01167,-0.00299
2016-04-13,-0.809191,-2.92568,0.582483,-0.660085,-0.764602,-0.504084,1.418269,0.02232,0.110518,0.541679,-0.033719,0.806552,-0.073842,0.490004,0.221987,0.329238,-0.325994,-0.963365,-0.593771,-0.11014,-0.143785,-0.207299,-0.085353,-0.059101,0.013193,-0.025216,-0.072493,0.235559,-0.083781,-0.001484,-0.007031,0.0122
2016-04-14,-1.035297,-2.942018,-0.008669,-1.029281,0.24301,-0.690319,1.888144,-0.207272,0.243431,0.251303,0.029114,0.412497,-0.459398,0.76631,-0.158725,0.054666,-0.33498,0.186444,0.30288,-0.081214,-0.472421,-0.079508,0.103544,-0.006275,-0.035977,-0.046038,-0.141709,0.197499,-0.032115,-0.021002,-0.012537,0.006774
2016-04-15,-1.663211,-2.922789,-0.363119,-0.439095,0.219022,1.040942,1.300342,0.19359,-0.093805,-0.388044,-1.082464,0.310463,-0.436113,0.32255,0.072008,-0.123355,-0.487509,-0.036514,0.12516,-0.044303,0.010555,-0.093857,0.07247,-0.082884,-0.028681,-0.033255,-0.049065,-0.204339,-0.033692,0.003969,0.016676,-0.014792
2016-04-16,-1.583751,-2.92647,-0.200599,-0.967346,-0.16338,0.346,1.394864,-0.33589,0.241691,-0.833027,-1.013924,-0.067577,-0.659044,0.470654,0.028677,-0.166102,-0.283811,0.140272,0.31111,-0.059869,-0.387475,-0.148509,0.069166,-0.050135,-0.02167,-0.104586,-0.096587,-0.295585,-0.056176,0.003741,-0.007284,-0.010572
2016-04-17,-0.828906,-2.920175,0.78318,-0.29966,-0.757372,-0.020546,1.407772,0.383632,-0.177153,0.811284,-0.052824,1.065382,0.004165,0.437322,0.176267,0.323692,-0.498914,-0.940307,-0.618594,-0.11663,0.236265,-0.222508,-0.071827,-0.04794,0.016476,-0.164752,-0.11484,0.076616,-0.041881,0.012661,0.033175,0.014898
2016-04-18,-1.23205,-2.928069,0.04714,-0.656738,0.323093,-0.177997,1.787241,0.172309,-0.008734,0.569154,-0.015251,0.705749,-0.319236,0.684145,-0.113322,0.08254,-0.479857,0.201196,0.202778,-0.029491,0.12395,-0.127492,0.10397,0.008896,-0.078776,-0.118673,-0.078803,0.030884,0.002903,-0.004575,0.005238,-0.018421
2016-04-19,-1.975599,-2.904111,-0.361646,-0.646577,0.227276,0.719388,1.293728,-0.045053,-0.036396,-0.593013,-0.969303,0.083511,-0.438882,0.285132,0.102338,-0.11928,-0.399286,0.0202,0.142136,-0.087077,-0.434546,-0.216662,0.102371,-0.073143,-0.029845,-0.10428,0.08837,-0.386089,-0.062535,0.013613,-0.017395,-0.064586
2016-04-20,-2.364353,-2.879488,-0.400297,-0.291668,-0.066768,1.184453,1.007862,0.317996,-0.049056,-0.24209,-1.110106,0.43344,-0.337317,0.250593,0.177172,-0.088491,-0.540267,0.125799,0.129682,0.009368,0.320061,-0.214471,0.06962,-0.115706,-0.016289,-0.10679,0.102472,-0.661502,0.043688,0.035298,-0.018843,-0.058864
2016-04-21,-2.810221,-2.849941,-0.420592,-0.704183,0.009979,0.577286,1.013059,-0.136223,0.064681,-0.616028,-0.92814,0.044785,-0.366205,0.194734,0.086135,-0.113056,-0.360336,0.03738,0.244347,-0.074606,-0.254058,-0.20362,0.042896,-0.145938,0.008918,-0.061166,0.163334,-0.925478,0.09842,0.05181,-0.058715,-0.049241
2016-04-22,-1.826769,-2.85281,0.86784,-0.786563,-1.117352,-0.747419,1.189038,-0.155564,0.113907,0.404054,0.129273,0.657326,-0.040475,0.384093,0.098418,0.296241,-0.283296,-0.828321,-0.390739,-0.166682,-0.12629,-0.229858,-0.071265,-0.085054,-0.066255,-0.068858,0.121954,-0.589193,-0.024436,0.063254,-0.04979,-0.01541
2016-04-23,-2.312151,-2.85163,0.151269,-0.794339,0.423192,-0.470023,1.59793,-0.038332,-0.098406,0.401353,0.220252,0.469863,-0.20295,0.484695,-0.27814,0.051805,-0.421117,0.081185,0.353694,-0.090035,-0.275262,-0.107805,0.026901,0.006412,-0.136602,-0.061039,0.126347,-0.705882,0.038808,0.057036,-0.040051,-0.004796
2016-04-24,-3.010404,-2.825449,-0.234659,-0.24884,0.108741,1.16299,0.842162,0.303041,-0.160037,-0.239519,-0.981891,0.3648,-0.205756,0.063314,-0.008269,-0.127264,-0.543479,0.041276,0.196788,0.056112,0.100745,-0.1749,-0.071277,-0.01841,-0.100183,-0.015793,0.21505,-0.912001,-0.006637,0.087127,0.003556,-0.019704
2016-04-25,-2.884897,-2.825911,0.086176,-0.365383,-0.191056,1.036771,0.887073,0.202569,-0.072579,-0.335144,-0.988848,0.312868,-0.341246,0.165551,-0.090572,-0.164258,-0.515734,0.231585,0.266849,0.027315,0.188348,-0.169619,-0.025702,-0.080753,-0.04799,-0.034712,0.169353,-1.011578,0.025229,0.097135,0.024365,-0.017801
2016-04-26,-3.488054,-2.824628,0.20774,-1.262188,0.101346,1.75997,-0.44347,0.160528,-0.450234,-1.135873,1.779695,-1.28114,-1.89504,2.389208,0.78427,-0.053177,-0.599312,-0.319734,0.069221,0.035551,0.142788,-0.121261,-0.031686,-0.081885,0.048034,-0.007674,-0.422586,-0.340719,-0.001092,0.042546,-0.027484,-0.029673
2016-04-27,0.483624,-2.863572,2.692625,1.813872,-0.748688,-1.731626,0.038018,1.837943,-0.23572,0.13461,-0.31494,-0.66844,0.155511,0.282772,0.87745,0.938149,-0.44397,0.066724,0.789221,-0.45797,-0.132621,0.221013,-0.470322,-0.089339,-0.196367,-0.023531,-0.032998,0.01382,-0.003959,0.034294,-0.028901,-0.042908
2016-04-28,-0.271546,-2.919362,1.400902,-0.997626,2.01511,-0.730125,0.863968,-0.412788,-0.53659,0.298186,0.303747,0.126349,0.452957,0.096303,0.866553,0.320496,-0.372477,0.416822,1.117881,-0.466243,0.034878,0.345908,-0.320825,-0.208497,0.034097,-0.084968,0.077396,-0.087463,0.015905,0.020482,-0.001709,-0.042841
2016-04-29,-1.56125,-2.85732,0.267159,0.184547,0.552456,-0.561033,0.496721,0.251514,0.345815,-1.567503,-1.370142,-1.085086,0.70628,0.972884,0.472708,1.370041,-0.166159,0.457006,0.783515,1.144445,-0.445723,0.020851,0.575741,-0.106058,0.120869,0.057573,0.014407,-0.150501,-0.031435,0.015748,-0.040602,0.016481
2016-04-30,-0.03004,-2.88198,1.688069,0.957856,-0.241767,-0.814409,-0.254208,0.993706,0.174747,0.274153,-0.578753,0.167087,1.429687,0.98663,1.008401,1.992434,-0.578269,-0.057524,0.2923,-0.188704,0.508812,0.172094,-0.406238,-0.188777,-0.089777,-0.067032,-0.043546,-0.02446,0.057268,0.02419,-0.000511,-0.022299
2016-05-01,-0.823598,-2.888622,0.442344,-0.26827,1.234807,-1.766813,0.886366,0.461835,0.523376,0.447544,-0.096304,-0.403275,-1.303273,-0.069508,0.652131,-0.630325,-0.11036,0.517947,0.18403,-1.249132,-0.319864,-0.043093,-0.857048,-0.163763,-0.111556,-0.114438,-0.127774,-0.035979,0.116617,0.034633,0.0676,-0.038924
2016-05-02,0.224253,-2.896477,1.726639,1.517614,-0.195025,0.217588,-0.337141,2.028934,-0.423272,1.853736,-0.422028,1.040345,-0.170298,-0.768323,1.854425,-0.229332,-0.755456,-0.478293,0.298329,-0.353148,1.39825,0.449485,-0.420139,-0.220278,-0.156907,-0.010026,0.021825,0.209844,-0.08769,0.006803,-0.091268,0.026325
2016-05-03,-0.814151,-2.896112,0.216002,-0.197133,1.237875,-1.676686,0.883915,0.526017,0.467164,0.493509,-0.080675,-0.351456,-1.234594,-0.127576,0.661948,-0.622743,-0.128919,0.368457,0.280008,-1.296065,-0.29861,0.100283,-0.781514,-0.061696,-0.323904,-0.1038,0.003641,0.119357,-0.114936,0.015558,0.004302,-0.043088
