Date,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume,AdjCloseRSI14,RSI_above_80,RSI_below_20,AdjCloseSMA2,AdjCloseSMA2_to_AdjClose_ratio,AdjClose_above_AdjCloseSMA2,AdjClose_crossed_AdjCloseSMA2,AdjCloseSMA5,AdjCloseSMA5_to_AdjClose_ratio,AdjClose_above_AdjCloseSMA5,AdjClose_crossed_AdjCloseSMA5,AdjCloseSMA10,AdjCloseSMA10_to_AdjClose_ratio,AdjClose_above_AdjCloseSMA10,AdjClose_crossed_AdjCloseSMA10,AdjCloseSMA20,AdjCloseSMA20_to_AdjClose_ratio,AdjClose_above_AdjCloseSMA20,AdjClose_crossed_AdjCloseSMA20,AdjCloseSMA30,AdjCloseSMA30_to_AdjClose_ratio,AdjClose_above_AdjCloseSMA30,AdjClose_crossed_AdjCloseSMA30,AdjCloseSMA50,AdjCloseSMA50_to_AdjClose_ratio,AdjClose_above_AdjCloseSMA50,AdjClose_crossed_AdjCloseSMA50,AdjVolume_chg,AdjOpen_chg,AdjLow_chg,AdjHigh_chg,AdjClose_chg,AdjCloseSMA5_chg,AdjCloseSMA10_chg,AdjCloseSMA20_chg,AdjCloseSMA30_chg,AdjCloseSMA50_chg
2015-08-07,-0.8972841243532536,-0.8970016824633347,-0.8984671344513946,-0.8974801441913638,-0.8981351426146473,-0.32246681200155736,-0.22098025197335638,-0.07432941462471662,-0.8976700492423894,-0.07369823942680029,0.9388252330869361,0.9503352245788844,-0.8978534500781319,0.19043482036966672,-1.1153463158512396,-0.5668865285600783,-0.8981806651264964,0.26157210538593895,-1.1068989227681203,-0.4353647708073435,-0.8992789951448934,0.2288143601897129,-1.1159993483217387,-0.3450997698241569,-0.9007873395407031,0.23016505713300128,-1.1465564530950354,-0.2921874554157359,-0.9053898352601403,-0.05672725631726048,0.8619417314337998,-0.22313111035990302,3.2141961365605503,-0.366043691281648,-0.262518064674685,-0.22605948730287065,0.03845677566791677,-0.23107788818752145,-0.5705040338517554,-0.0830706593517139,-0.06911468985229688,0.12406079414355772
2015-08-08,-0.8972275615279821,-0.8970272854082617,-0.8993759541816799,-0.8985296227570483,-0.8973039473090978,-1.342519915717677,-0.22098025197335638,-0.07432941462471662,-0.8981667109433357,1.905726067708946,-1.0651609743294994,0.9503352245788844,-0.8980825501735977,1.5590341735050595,-1.1153463158512396,-0.5668865285600783,-0.8983431247896778,1.2113045361514405,-1.1068989227681203,-0.4353647708073435,-0.899315098656577,0.9594544045867514,-1.1159993483217387,-0.3450997698241569,-0.9008031665138039,0.8232715714017007,-1.1465564530950354,-0.2921874554157359,-0.9053706022138057,0.3850739779905968,-1.1601712314549928,4.4816699849117105,0.8624602132047191,0.03751034048082723,-1.6240889229583748,-0.11302773369809561,-1.8649777773647374,-0.9717474785897847,-0.9799653416915113,-0.4324104620762117,-0.3418015829761619,-0.054028882032388356
2015-08-09,-0.8982800412603373,-0.8977404887903144,-0.899390002337385,-0.8982989270112751,-0.8991034357862373,-1.0417323989166383,-0.22098025197335638,-0.07432941462471662,-0.8985764142404716,-0.38606348972294097,0.9388252330869361,0.9503352245788844,-0.8983105743018756,0.789699715032432,-1.1153463158512396,-0.5668865285600783,-0.8984717550012042,0.8217873023250148,-1.1068989227681203,-0.4353647708073435,-0.8993548676890971,0.7571592139940211,-1.1159993483217387,-0.3450997698241569,-0.9008412601943094,0.6631677207240382,-1.1465564530950354,-0.2921874554157359,-0.9053472858390942,0.2937283339231193,-1.1601712314549928,-0.22313111035990302,-1.7243560895435472,-1.8736113105449483,-0.0861842472791386,-1.4671578755111674,0.36528970076069667,-0.9803444282249916,-0.8105446448794861,-0.45898319461132103,-0.5274142830004144,-0.010865926165317443
2015-08-10,-0.8980335624206949,-0.8977388873543587,-0.8992664722703129,-0.8983335374228364,-0.8992489863805504,-1.070337103798718,-0.22098025197335638,-0.07432941462471662,-0.8984782968746298,0.08301345965469313,-1.0651609743294994,0.9503352245788844,-0.89850776122867,0.5270155994201292,-1.1153463158512396,-0.5668865285600783,-0.8985864137173789,0.741124755755963,-1.1068989227681203,-0.4353647708073435,-0.8993873828831416,0.7605076059140383,-1.1159993483217387,-0.3450997698241569,-0.9008963403288985,0.6537508249747902,-1.1465564530950354,-0.2921874554157359,-0.9053232008958438,0.3183813309756581,-1.1601712314549928,-0.22313111035990302,-0.4581461433665414,0.3946575649735456,0.16491687506624905,-0.059371110081620056,-0.122583855612741,-0.8726403901895472,-0.7418537782017393,-0.40824301998609075,-0.6700358061808143,-0.0030490128980526668
2015-08-11,-0.8980977524155617,-0.8975538148935766,-0.8991795152755025,-0.8979995205590149,-0.8990182714412693,-0.6458950092477994,-0.22098025197335638,-0.07432941462471662,-0.898328479589569,-0.5571130924003458,0.9388252330869361,0.9503352245788844,-0.8986005226011061,-0.16454700778891734,0.8965825105512573,1.764021456886712,-0.8986501353020605,0.32226299027080996,-1.1068989227681203,-0.4353647708073435,-0.8994069440788195,0.5034138888052908,-1.1159993483217387,-0.3450997698241569,-0.9009741794022968,0.4181040215478523,-1.1465564530950354,-0.2921874554157359,-0.9052957483903368,0.1876872755171413,-1.1601712314549928,-0.22313111035990302,0.4219278542061934,-0.17682156868172372,0.0968838714850905,0.31935826670337836,0.5475906278249921,-0.4686442992336618,-0.4740516569538203,-0.3166129077960585,-0.8623360226029994,0.03229702970175344
2015-08-12,-0.897744252373337,-0.8975379772205992,-0.899099697528298,-0.8982259242110813,-0.8989467184749169,-0.8550315817996845,-0.22098025197335638,-0.07432941462471662,-0.8982746319884231,0.4199277404619195,-1.0651609743294994,0.9503352245788844,-0.8987501114280135,-0.04246640516301163,0.8965825105512573,-0.5668865285600783,-0.8987423964667008,0.465261329369272,-1.1068989227681203,-0.4353647708073435,-0.8994346233423935,0.6483260128687428,-1.1159993483217387,-0.3450997698241569,-0.9010235544289656,0.521440530683262,-1.1465564530950354,-0.2921874554157359,-0.9052698400035605,0.293465468760336,-1.1601712314549928,-0.22313111035990302,0.0011113642969538982,0.5842337301171946,0.08311167319421904,-0.03038314959040622,-0.46247706457771726,-0.6975532187457557,-0.6286270748867719,-0.3745689537562539,-0.6258163099985659,0.015473672887422666
2015-08-13,-0.8979937247838108,-0.8977830324026134,-0.8992522504892392,-0.898355557636398,-0.8989016527955661,-0.9706728850099698,-0.22098025197335638,-0.07432941462471662,-0.8984527861877415,0.25168222963168374,-1.0651609743294994,-1.0522602699938046,-0.89871519736296,0.22562835005459594,-1.1153463158512396,1.764021456886712,-0.89883982233293,0.5029700612205205,-1.1068989227681203,-0.4353647708073435,-0.8995038659689972,0.6963231182972265,-1.1159993483217387,-0.3450997698241569,-0.9010685184669365,0.572913465701003,-1.1465564530950354,-0.2921874554157359,-0.9052421891369672,0.360658811323434,-1.1601712314549928,-0.22313111035990302,-0.05713074580889484,-0.5046377301289444,-0.3337802209613185,-0.5617479783637688,-0.29380662088939385,0.03966548342265678,-0.659407963862026,-0.6709923666910081,-0.5897856094056227,0.033486559981554614
2015-08-14,-0.8981096198461854,-0.8977149397563146,-0.8993313719934911,-0.8982652212027836,-0.8989324337784855,-0.8486647737219293,-0.22098025197335638,-0.07432941462471662,-0.8984724496537873,-0.13761037058495282,0.9388252330869361,0.9503352245788844,-0.898708436640177,0.08868067463934765,-1.1153463158512396,-0.5668865285600783,-0.898950833331946,0.2927167246556726,-1.1068989227681203,-0.4353647708073435,-0.8995697290528062,0.5842566262241837,-1.1159993483217387,-0.3450997698241569,-0.9011072620913342,0.49894969229185,-1.1465564530950354,-0.2921874554157359,-0.9052153408671381,0.3322318215766397,-1.1601712314549928,-0.22313111035990302,-0.20071596343415107,-0.2701253959740871,-0.2037033260818052,0.07829888906133255,0.10473567989251391,-0.07379003500253867,-0.7365698653803741,-0.6490011397654003,-0.5381961971929996,0.024480116434488622
2015-08-15,-0.8980306809011104,-0.89775902923824,-0.8993419373671023,-0.898498344674646,-0.8993348758370124,-1.0660690104813322,-0.22098025197335638,-0.07432941462471662,-0.8985438975676538,0.4392918464253926,-1.0651609743294994,0.9503352245788844,-0.8987414937247059,0.41980206958356064,-1.1153463158512396,-0.5668865285600783,-0.8990663500571052,0.4207867509801023,-1.1068989227681203,-0.4353647708073435,-0.8996588217718571,0.6951511811252197,-1.1159993483217387,-0.3450997698241569,-0.9011390622128993,0.6190836827240218,-1.1465564530950354,-0.2921874554157359,-0.9051942703553021,0.44315466157717975,-1.1601712314549928,-0.22313111035990302,-0.9073952441628833,0.0837537434996343,-0.07978114105973544,-0.1535439596942098,-0.4817552382768012,-0.23374173173645882,-0.7655894500818398,-0.8178296214755347,-0.4800557485089323,-0.036865659423828676
2015-08-16,-0.8982376618174828,-0.8979922748371169,-0.8995889373041529,-0.8986702094338659,-0.8987964339384217,-1.2170492783940092,-0.22098025197335638,-0.07432941462471662,-0.8987465459635193,0.3332125227729924,-1.0651609743294994,-1.0522602699938046,-0.8988760207663244,0.4872400866460299,-1.1153463158512396,-0.5668865285600783,-0.8991803838318309,0.48731240260409564,-1.1068989227681203,-0.4353647708073435,-0.8997593089732353,0.754553746531259,-1.1159993483217387,-0.3450997698241569,-0.9011793748285036,0.7007023201976569,-1.1465564530950354,-0.2921874554157359,-0.9051854500046047,0.5244238077379325,-1.1601712314549928,-0.22313111035990302,1.2894260941347826,-0.43598071068818306,-0.5100036399737717,-0.5448357999449703,-0.3757795876464847,-0.6425206327006635,-0.7622345847984333,-0.9038473892939275,-0.552936029253749,-0.165844728333698
